VisualizationID	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	SMILES	FDR
spectra-03039_PSM_0_QTIWOBATUT	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate18/1797_018F8_GF8_01_14308.mzXML	1051	1434	871	Kahalalide_A_Kahalalide_A	7	1.2e-11	893.49	447.753	224.082	M+2H	2	CCC(C)C(=O)NC(Cc1ccccc1)C(=O)NC1C(C)OC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC1=O	18.01
spectra-04429_PSM_3_1E4DGLXGLL	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate18/1783_018D9_GD9_01_14271.mzXML	884	1263	615	Lyngbyabellin_G_Lyngbyabellin_G	6	1.3e-11	594.066	595.091	201.361	M+H	1	CC1C(CCCC(C)(Cl)Cl)OC(=O)c2csc(C(COC(=O)c3csc(C(C(C)(C)O)OC1=O)n3)O)n2	7.12
spectra-06442_PSM_5_JHIRZY396S	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/Quaker_PBA2_53C2_RC2_01_492.mzXML	1783	2594	42	Lyngbyacyclamide_A_104R-Hydroxy	9	1.4e-11	1458.83	730.43	355.422	M+2H	2	CCCCCCCC1CC(=O)NC(C(C)C)C(=O)NC(C(C(C)C)O)C(=O)NC(CCO)C(=O)NC(CC(C)C)C(=O)NC(CCC(=N)O)C(=O)N(C)C(C(C)CC)C(=O)NC(C(C(=N)O)O)C(=O)NC(C(C)O)C(=O)N2CC(CC2C(=O)NC(Cc2ccccc2)C(=O)NC(C(C)O)C(=O)N1)O	17.90
spectra-05853_PSM_7_R17NDTQAYU	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-01_G-4_P1-G-4_01_12810.mzXML	131	485	816	Etamycin_A_4Pro-Deoxy	6	1.5e-11	862.459	863.482	173.463	M+H	1	CC(C)CC1C(=O)N2CCCC2C(=O)N(C)CC(=O)N(C)C(C(C)C(C)C)C(=O)NC(C)C(=O)N(C)C(c2ccccc2)C(=O)OC(C)C(C(=O)N1)NC(=O)c1c(cccn1)O	7.10
spectra-10000_PSM_0_HVRUXA9VS8	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate5/1598_005E4_RE4_01_12954.mzXML	3485	4192	1350	Actinomycin_G3_Actinomycin_G3	6	1.6e-11	1272.6	637.298	581.791	M+2H	2	CC(C)C1C(=O)N2CCC(C2C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC(C)C(C(=O)N1)NC(=O)c1ccc(C)c2c1nc1c(c(c(=O)c(C)c1o2)N)C(=O)NC1C(CO)OC(=O)C(C)N(C)C(=O)CN(C)C(=O)C2(C)CCCN2C(=O)C(C(C)C)NC1=O)O	17.79
spectra-01249_PSM_2_OL08E9KF0Y	MSV000079450/peak/mzXML/P3-G-07_Bat_P1-A-03_P2-A-3_01_8427.mzXML	68	190	392	Sch_378167_5',5''-Diamide	8	1.7e-11	1135.66	568.837	74.064	M+2H	2	CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(C)C)C(=O)N(C)C(CCC(=N)O)C(=O)OC(C(C)CC)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NCC(=O)N(C)C(C(C)C)C(=O)N(C)C(CCC(=N)O)C(=O)N1	17.68
spectra-00440_PSM_0_U66F8K8NQA	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate21/A1855_021D4_RD4_01_14579.mzXML	636	983	1083	Tunicyclin_B_Tunicyclin_B	7	1.8e-11	724.354	363.179	169.529	M+2H	2	CC(C)CC1C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CO)C(=O)N2CCCC2C(=O)NC(CO)C(=O)NC(=Cc2c[nH]c3ccccc23)C(=O)N1	18.07
spectra-01904_PSM_0_MDA9VRQH7Z	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate5/1608_005H3_RH3_01_12990.mzXML	1246	1695	548	Serinocyclin_A_4''-Deoxy	6	2.0e-11	656.313	329.164	257.635	M+2H	2	C(CCN)CC1C(=O)NCCC(=O)NC(CO)C(=O)NC(CO)C(=O)NC2(CC2)C(=O)N2CC(CC2C(=O)NC(CO)C(=O)N1)O	17.96
spectra-07393_PSM_5_XU3HF8RY8K	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate20/1839_020C2_GC2_01_14462.mzXML	2603	3150	486	Xentrivalpeptides_Xentrivalpeptide_F	6	2.0e-11	853.531	854.553	460.708	M+H	1	CC(C)CCCC(=O)NC(C(C)C)C(=O)NC1C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O	7.37
spectra-09511_PSM_4_16UALQCRIY	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate64/Provo_MEA1_64A1_GA1_01_658.mzXML	1716	2626	4814	Paracelsin_C	7	2.1e-11	1922.1	962.052	363.252	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)(C)C)C)(C)C)C)(C)C)(C)C)CCC(=O)N)(C)C)C(C)C)(C)C)(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(Cc2ccccc2)CO)CCC(=O)N)CCC(=O)N)(C)C)(C)C)C(C)C)CCC1	17.86
spectra-01923_PSM_5_2QUL93TXJW	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Provo_MEA4_64A4_GA4_01_661.mzXML	1600	2531	4243	stylissamide_X	6	2.7e-11	951.522	952.518	346.724	M+H	1	[C@@H]12N(C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]3N(C(=O)[C@@H](NC(=O)[C@H]4N(C(=O)[C@@H](NC(=O)[C@@H](NC1=O)CC(C)C)[C@@H](C)O)CCC4)[C@H](CC)C)CCC3)Cc1c3c([nH]c1)cccc3)Cc1ccccc1)CCC2	7.35
spectra-01357_PSM_1_A21107S1P7	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate30/2017_030E9_GE9_01_15533.mzXML	1989	2603	1878	Wewakpeptin_C_7,8-Tetrahydro	8	2.8e-11	1007.63	504.831	393.274	M+2H	2	CCCCCC1C(C)(C)C(=O)NC(C(C)CC)C(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)N(C)C(C(C)C)C(=O)OC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)O1	18.24
spectra-05528_PSM_0_QY1K1EHC8G	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate10/A1689_010F3_GF3_01_13479.mzXML	801	1163	594	Myriastramide_A_Myriastramide_A	7	3.0e-11	854.433	428.226	187.09	M+2H	2	CCC(C)C1c2nc(c(C)o2)C(=O)NC(Cc2ccc(cc2)OCC=C(C)C)C(=O)N2CCCC2c2nc(co2)C(=O)NC(C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)N1	18.13
spectra-07443_PSM_0_G4SFJ6H2U4	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate11/1701_011F9_RF9_01_13569.mzXML	2014	2503	162	Skyllamycin_A_Skyllamycin_A	8	3.0e-11	1482.67	742.342	365.135	M+2H	2	CC=Cc1ccccc1C=CC(=O)NC1C(C)OC(=O)C(C(C(C)C)O)NC(=O)C(CC(C)C)NC(=O)C(O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C(c2ccc(cc2)OC)O)NC(=O)C2CCCN2C(=O)C(C(c2ccccc2)O)NC(=O)CNC(=O)C(C(C)C(=O)O)NC(=O)C(C)NC1=O	18.02
spectra-00150_PSM_3_RBLE1VFZFO	MSV000078635/raw/Large_Pseudomonas_v2/P1-G-05_P1-G-5_01_3295.mzXML	93	215	2226	Nostophycin_Nostophycin	6	3.1e-11	888.475	889.476	82.459	M+H	1	CCC(C)C1C(=O)N2CCCC2C(=O)NC(CC(CCCc2ccccc2)O)C(C(=O)NC(CCC(=N)O)C(=O)NCC(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)N1)O	7.62
spectra-10916_PSM_27_47MO3ACQYW	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate64/FST6_Cz3_64G4_GG4_01_736.mzXML	1567	2454	2661	Hypomurocin_B_Hypomurocin_B5	6	3.3e-11	1747.06	874.533	341.005	M+2H	2	CCC(C)(C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(=N)O)C(=O)NC(CC(C)C)CO)NC(=O)CNC(=O)C(C)(C)NC(=O)C(C(C)C)NC(=O)C(C)(C)NC(=O)C(CCC(=N)O)NC(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(C)(C)NC(=O)C	18.39
spectra-01616_PSM_1_LHGHSNJELT	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate27/1943_027F5_RF5_01_15230.mzXML	1155	1692	3688	Tiahuramide_B	6	3.4e-11	724.441	725.46	258.101	M+H	1	N1(C(=O)C2N(C(=O)C(OC(=O)[C@@H](N(C(=O)[C@@H](NC(=O)C(C(OC(=O)C1C(CC)C)CCC=C)C)C(C)C)C)C(C)C)Cc1ccccc1)CCC2)C	7.59
spectra-00225_PSM_0_20TOK1EDOO	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate7/1629_007E10_RE10_01_13162.mzXML	1987	2583	2041	Patellin_6_Patellin_6	6	3.6e-11	962.53	482.278	385.666	M+2H	2	C=CC(C)(C)OC(C)C1C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)NC(C(C)OC(C)(C)C=C)C(=O)NC(C(C)C)C2=NC(CS2)C(=O)N1	18.29
spectra-02655_PSM_27_CQ1K8TXXT0	MSV000078937/raw/Samples/ISP2-s-BuOH-P-02_F-4_P1-F-4_01_14024.mzXML	230	816	3824	Lichenysin-G8b	6	5.1e-11	1048.71	1049.72	284.898	M+H	1	N1C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CC(OC(=O)C1C(CC)C)CCCCCCCCCC(C)C)CCC(=O)N)CC(C)C)CC(C)C)C(CC)C)CC(=O)O)CC(C)C	7.86
spectra-04429_PSM_4_1KVAZEP0M1	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate18/1783_018D9_GD9_01_14271.mzXML	1434	1868	838	Ulongamide_B_4''-Deoxy	7	5.9e-11	627.309	628.315	279.891	M+H	1	CCCC1C(C)C(=O)OC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C(C)C)C(=O)NC(C)c2nc(cs2)C(=O)N1	7.84
spectra-02735_PSM_0_GUZM88V677	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate15/A1766_015G4_RG4_01_13986.mzXML	1096	1491	386	Itralamide_B_Itralamide_B	6	6.3e-11	796.369	399.193	235.507	M+2H	2	CC(C)C1C(=O)N(C)C(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C(C)C)C(=O)OC(C)C(C(=O)N(C)C(C)C(=O)N1)N(C)C(=O)CC(C)C(Cl)Cl	20.00
spectra-09995_PSM_0_7WJUX36Q7X	MSV000079050/raw/Cyanobacteria/1635_RC6_01_23142.mzXML	2087	3656	186	Apratoxin_H_Apratoxin_H	6	7.0e-11	853.502	427.757	508.952	M+2H	2	CCC(C)C1C(=O)N2CCCCC2C(=O)OC(CC(C)CC(C(C)C2=NC(C=C(C)C(=O)NC(Cc3ccc(cc3)OC)C(=O)N(C)C(C)C(=O)N1C)CS2)O)C(C)(C)C	19.89
spectra-03018_PSM_0_N8GMU3S8MX	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate8/1649_008G9_GG9_01_13290.mzXML	1677	2203	2717	Microcystin_2-[2-Amino-3-(4-hydroxy-2-cyclohexen-1-yl)propanoic_acid]_analogue	6	7.2e-11	1048.56	525.291	335.242	M+2H	2	CC(=CC(C)C(Cc1ccccc1)OC)C=CC1C(C)C(=O)NC(CCC(=O)N(C)C(=C)C(=O)NC(C)C(=O)NC(CC2C=CC(CC2)O)C(=O)NC(C(C)C(=O)NC(CCCNC(=N)N)C(=O)N1)C(=O)O)C(=O)O	19.78
spectra-03894_PSM_6_DDHJQ7GL7A	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate8/1637_008B10_GB10_01_13226.mzXML	1222	1656	3791	Phakellistatin_13	6	7.5e-11	798.406	400.212	263.173	M+2H	2	N12C(=O)C(NC(=O)C(NC(=O)[C@@H](NC(=O)[C@H]3N(C(=O)CNC(=O)[C@@H](NC(=O)[C@@H]1CCC2)Cc1ccccc1)CCC3)C(O)C)CC(C)C)Cc1c[nH]c2c1cccc2	20.11
spectra-05759_PSM_0_FAAD4030CW	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate9/1653_009C5_RC5_01_13334.mzXML	1883	2379	421	Argyrins_20-Hydroxy	7	7.6e-11	854.317	428.169	361.032	M+2H	2	CCC1C(=O)NC(=C)C(=O)N(C)CC(=O)NC(CO)c2nc(cs2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(Cc2c[nH]c3cccc(c23)OC)C(=O)NCC(=O)N1	20.00
spectra-00464_PSM_0_IYZVVEMKGD	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate19/1807_019C1_RC1_01_14367.mzXML	2675	3245	3093	Antanapeptin_A_5,5,6,6-Tetrahydro	6	7.7e-11	740.472	371.25	464.225	M+2H	2	CCCCCC1C(C)C(=O)NC(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)OC(C(C)C)C(=O)N2CCCC2C(=O)N(C)C(C(C)CC)C(=O)O1	19.89
spectra-00715_PSM_0_IO9NAEWB0N	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_CR1_GL1C1_GC1_01_875.mzXML	906	1546	1085	Virotoxin_[Ala1]Viroidin	6	8.1e-11	868.327	435.17	218.881	M+2H	2	CC1C(=O)NC(Cc2c3ccccc3[nH]c2S(=O)(=O)C)C(=O)NC(CC(C)(CO)O)C(=O)NC(C)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)N2CC(C(C2C(=O)N1)O)O	19.79
spectra-00730_PSM_1_SBCE4PVDCX	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate20/A1842_020F5_GF5_01_14502.mzXML	2080	2619	698	(D-Hiv)2(Leu)4(Thr)7-Cyclosporin_A_9,10-Di-L-leucine_analogue	8	9.6e-11	1232.84	617.423	393.678	M+2H	2	CC=CCC(C)C(C1C(=O)NC(C(C)O)C(=O)N(C)CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)OC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C)O	19.68
spectra-00126_PSM_0_8JR3RBERMP	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate12/A1725_012F8_GF8_01_13697.mzXML	1021	1416	3897	stylissamide_A	6	1.1e-10	844.448	423.226	227.009	M+2H	2	c1(CC2C(=O)N3[C@@H](CCC3)C(=O)N[C@H](C(=O)N[C@H](C(=O)N3[C@H](C(=O)N4[C@H](C(=O)N[C@H](C(=O)N2)C(C)C)CCC4)CCC3)CCCCN)Cc2ccc(cc2)O)ccc(cc1)O	19.58
spectra-01467_PSM_2_N9C7H5YSTT	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate17/A1823_017C5_RC5_01_14142.mzXML	1659	2123	570	Aureobasidins_Aureobasidin_U2	7	1.2e-10	1072.66	537.337	324.722	M+2H	2	CC(C)CC1C(=O)N(C)C(C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N1)C(C)(C)O	19.47
spectra-03018_PSM_1_H8C4N2QG0B	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate8/1649_008G9_GG9_01_13290.mzXML	777	1187	3899	discokiolide-A	6	1.2e-10	1028.52	515.266	197.541	M+2H	2	C1(=O)CC(NC(=O)C(C(c2nc(oc2)C(CCc2ccccc2)C)OC(=O)C(NC(=O)C2N(C(=O)C(NC(=O)C(N(C(=O)C(N1C)C(C)C)C)C(CC)C)CC(=O)N)CCC2)C(OC)c1ccccc1)C)C(=O)O	19.37
spectra-04302_PSM_0_DGKTD4QT15	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate28/1964_028C3_GC3_01_15299.mzXML	1961	2717	3725	Cycloamanide_D	6	1.2e-10	884.483	443.242	390.094	M+2H	2	N12C(=O)C(NC(=O)C3N(C(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C1CCC2)CCS(=O)C)CC(C)C)Cc1ccccc1)CC(C)C)CCC3)CC(C)C	19.27
spectra-00929_PSM_0_DO3RQXAT9R	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate8/1637_008C5_GC5_01_13232.mzXML	2170	2691	4330	Gratisin;_Gratizin	8	1.3e-10	1466.83	734.429	398.867	M+2H	2	N12C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C3N(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C1CCC2)Cc1ccc(cc1)O)C(C)C)CCCN)CC(C)C)Cc1ccccc1)CCC3)Cc1ccc(cc1)O)C(C)C)CCCN)CC(C)C)Cc1ccccc1	19.59
spectra-06298_PSM_0_HJKBPTMFV1	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate2/1567_002G11_RG11_01_12670.mzXML	751	1102	4251	phakellistatin_16	7	1.3e-10	1036.5	519.259	183.736	M+2H	2	[C@@H]1(C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)CO)CC(=O)O)Cc1ccccc1)CCC2)Cc1ccc(cc1)O)[C@H](O)C)C(C)C)C	19.49
spectra-00069_PSM_0_C0IUJRDCWV	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate18/1782_018D1_2_GD1_01_14262.mzXML	1404	1868	3633	ulongamide_F	6	1.4e-10	607.34	608.334	279.292	M+H	1	[C@@H]1(C(=O)N[C@H](c2scc(C(=O)NC(C(C(=O)O[C@H](C(=O)N[C@H](C(=O)N1C)C(C)C)C(C)CC)C)CCC)n2)C)C(C)C	7.81
spectra-04368_PSM_0_3B5QJMWLXZ	MSV000079050/raw/Cyanobacteria/PAC12F_RC10_01_23147.mzXML	2781	4219	4780	Lobocyclamide_C	8	1.5e-10	1355.79	678.903	582.931	M+2H	2	N12C(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](N(C(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H]1C[C@H](C2)O)CC(C)C)[C@H](O)C)CCCC)C(C)C)[C@H](C(C)C)O)C)[C@@H](C(C)C)O)CCC(=O)N)C)[C@H](CC)C)[C@@H](O)CO)[C@H](O)C	19.39
spectra-01355_PSM_15_L56XISKVZJ	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate57/Clearwater_SEA1_57D1_RD1_01_599.mzXML	864	1544	4146	Janthinocin_C	7	1.7e-10	1174.6	588.304	217.936	M+2H	2	C1(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)C(CC)C)C(OC(=O)C(NC(=O)C(NC(=O)/C(=C/c2c[nH]c3c2cccc3)/NC(=O)C(NC(=O)/C(=C/C)/NC1=O)CO)CCCN)Cc1ccccc1)C(C)C)C(O)C)CO)C(C(C)C)O	19.29
spectra-05604_PSM_0_4NZPWGHM4W	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate19/1812_019G9_RG9_01_14424.mzXML	1576	2025	2983	Dolastatin_16_Dolastatin_16	6	1.8e-10	878.515	879.519	307.309	M+H	1	CC(C)C1C(C)C(=O)OC(C)C(=O)N2CCCC2C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N2CCCC2C(=O)NC(C(C)Cc2ccccc2)C(=O)N2CCCC2C(=O)N1	7.79
spectra-02894_PSM_0_XWVVZOY47C	MSV000079050/ccms_peak/Cyanobacteria/ENQ-1I_RH4_01_23212.mzXML	822	1898	4234	Callyaerin_C	7	2.0e-10	1267.71	634.858	284.401	M+2H	2	N12C(=O)C(N/C=C(/C(=O)N3C(C(=O)NC(C(=O)NC(C(=O)NCC(=O)N)Cc4ccccc4)CC(C)C)CCC3)\NC(=O)C(NC(=O)C3N(C(=O)C4N(C(=O)C(NC(=O)C(NC(=O)C1CC(C2)O)CC(C)C)CC(C)C)CCC4)CCC3)C(C)C)Cc1nc[nH]c1	19.19
spectra-07240_PSM_0_X56X2Y5BVI	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate25/1912_025B9_RB9_01_14972.mzXML	1968	2482	1333	Yanucamide_A_Yanucamide_A	6	2.0e-10	597.341	598.354	359.454	M+H	1	C#CCCCC1C(C)(C)C(=O)NC(C(C)C)C(=O)OC(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)NCCC(=O)O1	7.76
spectra-07357_PSM_3_9FZ92UG868	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate28/1966_028E6_GE6_01_15326.mzXML	1384	1887	234	Cortinarin_A_Cortinarin_A	6	2.0e-10	1189.63	595.824	283.542	M+2H	2	CCC(C)C1C(=O)NC2CSc3c(CC(C(=O)NC(C(C)C)C(=O)NC(CCCN)C(=O)NC(C(C)CC)C(=O)N1)NC(=O)C(Cc1ccccc1)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(C(C)O)NC2=O)c1c(cccc1OC)[nH]3	19.10
spectra-10614_PSM_3_TCKTUJ6DW8	MSV000078937/raw/Samples/ISP2-s-BuOH-P-08_H-6_P1-H-6_01_14776.mzXML	45	476	2516	Friulimicin_4'-Parent_acid	6	2.0e-10	1303.67	652.849	170.841	M+2H	2	CC(C)CCCCCCCC=CCC(=O)NC(CC(=O)O)C(=O)NC1C(C)NC(=O)C2CCCN2C(=O)C(C(C)C)NC(=O)C(C(C)N)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(C(C)C(=O)O)NC(=O)C2CCCCN2C1=O	19.00
spectra-05544_PSM_9_1QNWW9N0VX	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Malibu_BFA71_64D9_GD9_01_703.mzXML	2041	3059	3059	Pitipeptolide_A_7,7,8,8-Tetrahydro	6	2.1e-10	811.51	812.499	418.126	M+H	1	CCCCCC1C(C)(C)C(=O)NC(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)OC(C(C)CC)C(=O)N2CCCC2C(=O)NC(C(C)CC)C(=O)NCC(=O)O1	7.74
spectra-06298_PSM_1_X925YKDNYZ	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate2/1567_002G11_RG11_01_12670.mzXML	2760	3320	2096	Daitocidin_Daitocidin_A1	7	2.1e-10	881.511	441.758	480.359	M+2H	2	CC(C)CC1C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)OC(C)CC(=O)NC(CCC(=O)O)C(=O)N1	19.31
spectra-01462_PSM_4_5PGHPYGDPD	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_PFA1_53D7_RD7_01_509.mzXML	2848	3914	4548	Trichorzin_HA-1	6	2.6e-10	1661.02	831.525	523.721	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(N)(C)C)C)(C)C)(C)C)CCC(=O)N)(C)C)C(C)C)(C)C)CC(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)CO)CCC(=O)N)(C)C)(C)C)CC(C)C)CCC1	20.00
spectra-01080_PSM_0_XFJRWUO1VN	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate2/1568_002H2_2_RH2_01_12675.mzXML	1091	1495	1340	Citrusin_IX_Citrusin_IX	6	2.7e-10	752.422	377.214	236.714	M+2H	2	CCC(C)C1C(=O)NCC(=O)NC(C(C)CC)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(CCC(=N)O)C(=O)N1	19.90
