VisualizationID	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	SMILES	FDR
spectra-02427_PSM_20_MFORGR4CT6	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate30/2018_030F8_GF8_01_15547.mzXML	1962	2512	3315	cichofactin_B_structure_1	6	6.6e-13	1273.84	597.391	381.34	M+2H	2	O=C(N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@H](Cc1c[nH]cn1)NC(=O)CC(O)CCCCCCCCC	27.89
spectra-03980_PSM_4_V120STVUW7	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate10/A1681_010B3_GB3_01_13428.mzXML	2550	3220	3649	Longicatenamycin;_S-520	7	6.6e-13	748.331	329.252	450.38	M+2H	2	C1(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC1=O)Cc1c2c([nH]c1)ccc(c2)Cl)CCC(C)C)C(CC)C)CCN)C(C(=O)O)O	27.87
spectra-06971_PSM_14_GNLMBKKRSK	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate53/Quaker_Cz_SW1_53C9_RC9_01_499.mzXML	816	1371	117	Microcystin_3-D-Aspartic_acid_analogue,_N7-de-Me,_2,4-di-Me_ester	7	6.7e-13	983.449	474.212	194.392	M+2H	2	CC(=CC(C)C(Cc1ccccc1)OC)C=CC1C(C)C(=O)NC(CCC(=O)NC(=C)C(=O)NC(C)C(=O)NC(CCC(=O)OC)C(=O)NC(CC(=O)NC(CCC(=O)OC)C(=O)N1)C(=O)O)C(=O)O	27.98
spectra-01957_PSM_28_J1OVLE2Y4U	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate57/WWC3_Cz48_57H4_RH4_01_652.mzXML	913	1385	4546	3-S-1'-Phenylethylamino-propylamino-bleo	6	6.8e-13	1455.55	664.257	198.987	M+2H	2	N1(C(=O)CC1c1nc(c(c(n1)N)C)C(=O)NC(C(O[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)CO)O)O)O[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)OC(=O)N)O)c1[nH]cnc1)C(=O)NC(C(C(C(=O)NC(C(=O)NCCc1nc(c2nc(cs2)C(=O)NCCCNC(c2ccccc2)C)cs1)C(O)C)C)O)C)CC(C(=O)N)N	28.05
spectra-02298_PSM_27_P0MVIVVSKR	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate27/1944_027G4_RG4_01_15241.mzXML	2087	2890	656	Beauvenniatin_G2_Beauvenniatin_G2	7	6.8e-13	715.441	713.458	409.391	M+H	1	CCC(C)C1C(=O)N(C)C(Cc2ccccc2)C(=O)OC(C(C)CC)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)O1	18.66
spectra-02066_PSM_95_Z59W619DT5	MSV000079450/ccms_peak/mzXML/P3-A-03_P1-A-3_01_3445.mzXML	91	200	3685	Cycloamanide_B	7	6.9e-13	835.427	755.397	77.416	M+H	1	C1(=O)N2C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3C(C(=O)NC1C(CC)C)CCC3)Cc1ccccc1)Cc1ccccc1)Cc1ccccc1)CO)CCC2	18.64
spectra-06542_PSM_41_UM0QJ2FBZG	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate24/1895_024C5_2_GC5_01_14879.mzXML	2270	2777	44	Microspinosamide_3-Deoxy,_4'-amide	7	7.0e-13	1707.71	851.42	392.824	M+2H	2	CCC(C)(C)C(C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCNC(=N)N)C(=O)NC(CS(=O)(=O)O)C(=O)NC1C(C)OC(=O)C(CC(=N)O)NC(=O)C2CCCN2C(=O)C(C(C)C)NC(=O)C(CCC(=N)O)N(C)C1=O)NC(=O)C(C(C)(C)C)NC(=O)C1CCCN1C(=O)C(Cc1ccc(cc1)Br)NC(=O)C(C)NC=O	28.07
spectra-00500_PSM_21_O8LUAUTAEE	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate27/1946_027H8_RH8_01_15259.mzXML	2506	3110	3876	AGS-2;_Antigonococcal_substance_2	6	7.1e-13	1088.6	539.301	439.25	M+2H	2	C(=O)(C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)CCSC)CCC(=O)O)CCCCN)C(CC)C)C)CC(=O)N)C)C(C)C)NC(C(=O)NC(C(=O)N)CO)CCCCN	28.14
spectra-00587_PSM_30_FFKVMT43PQ	MSV000079050/raw/Cyanobacteria/1428_RA3_01_23110.mzXML	658	1674	3795	Synechocystis_ferritin	6	7.1e-13	1025.61	488.302	251.705	M+2H	2	N1(C(=O)C(NC(=O)CNC(=O)C(NC(=O)C(N)CCSC)CCCCN)CCCCN)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C=O)CCC(=O)N)C)CC(C)C)C(C)C)C)CCC1	28.12
spectra-02155_PSM_11_HZXU3FGKIC	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate23/1876_023A3_RA3_01_14737.mzXML	970	1376	2618	Keramamide_E_9''-O-Sulfate	7	7.1e-13	1202.43	552.264	213.873	M+2H	2	CCCC(C(=O)NC1CCCNC(=O)C(Cc2c3cc(ccc3[nH]c2Br)O)NC(=O)C=Cc2coc(C(C)NC(=O)C(=O)C(CC(C)C)NC(=O)C3CCCN3C1=O)n2)NC(=O)C(C(C)CC)NC(=O)C(C(C)CC)OS(=O)(=O)O	28.11
spectra-05635_PSM_286_RDQFHD59N4	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Provo_BFA4_64B10_GB10_01_679.mzXML	2178	3115	3276	grisemycin_structure_0	7	7.1e-13	1832	954.505	425.527	M+2H	2	CC(C(=O)N/C(=C\C)/C(=O)N1C(CCC1)C(=O)NC(C)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)N/C(=C/C)/C(=O)NC(C(=O)NC1C(=O)NC(C(=O)NC(C(C)C)C(=O)N/C=C\SC1)CC(C)C)[C@H](C)CC)CO)CCC(=O)N)[C@H](C)CC)C(C)C)Cc1ccccc1)CCC(=O)N)C)C(C)C)N(C)C	28.09
spectra-08586_PSM_58_9S8J5BX7CO	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate25/1916_025C10_RC10_01_14987.mzXML	2022	2577	119	Pneumocandin_A0_1''-Deoxy	7	7.1e-13	1062.58	562.302	373.548	M+2H	2	CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(C(O)NC(=O)C2C(C(C)CN2C(=O)C(C(CC(=N)O)O)NC(=O)C(CC(c2ccc(cc2)O)O)NC(=O)C2CC(CN2C(=O)C(C(C)O)NC1=O)O)O)O	28.08
spectra-03143_PSM_1_BZYU9CV50L	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate4/1591_004H2_GH2_01_12888.mzXML	1606	2071	2887	Antibiotic_LL-BM_547β_Antibiotic_LL-BM_547β	6	7.2e-13	727.347	425.281	303.551	M+2H	2	CNC(CCNC(=N)N)CC(=O)NC1CNC(=O)C(C2CC(NC(=N)N2)O)NC(=O)C(=CNC(=N)O)NC(=O)C(CO)NC(=O)C(CO)NC1=O	28.14
spectra-03259_PSM_52_EG9XAYMQ2K	MSV000078635/raw/Large_Pseudomonas_v2/P2-C-07_P1-C-7_01_3359.mzXML	69	186	4901	discodermin_B	7	7.2e-13	1690.81	856.443	72.68	M+2H	2	[C@H]1(C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)NC2C(=O)N([C@H](C(=O)N[C@@H](C(=O)N[C@@H]([C@H](O)C)C(=O)N[C@@H](CC(=O)N)C(=O)N(CC(=O)O[C@@H]2C)C)CC(C)C)CCC(=O)N)C)CS(=O)(=O)[O-])CCCNC(=[NH2+])N)Cc2c3c(cccc3)[nH]c2)C(C)(C)C)C(C)C)N(CCC1)C(=O)[C@@H](NC(=O)[C@H](NC=O)C)Cc1ccccc1	28.12
spectra-04018_PSM_4_KR6QEUQGGW	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate21/A1856_021D9_RD9_01_14585.mzXML	1036	1442	1129	Antibiotic_CBS_154-94B_Me_ester	7	7.2e-13	991.469	488.247	232.283	M+2H	2	CC1CC21C(=O)OC(C)C(C(=O)N(C)C(Cc1ccccc1)C(=O)NC(CCC(=O)OC)C(=O)NC(Cc1c[nH]c3ccc(cc13)O)C(=O)NC(c1ccc(cc1)O)C(=O)N2)NC(=O)CCC1CCCCC1	28.11
spectra-04562_PSM_7_1UY1MLNNLT	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate71/Halfacre_Cz2_71F9_RF9_01_824.mzXML	2083	3011	2787	Antibiotic_CDA_4'.6-Deoxy,_4'.6-fluoro,_3.3-O-phosphate	8	7.2e-13	1578.5	771.256	405.999	M+2H	2	CCCC1C(C(=O)NC(CO)C(=O)NC2C(C)OC(=O)C(Cc3c[nH]c4ccccc34)NC(=O)C(C(C)CC(=O)O)NC(=O)C(C(C(=N)O)OP(=O)(O)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(c3ccc(cc3)F)NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3c[nH]c4ccccc34)NC2=O)O1	28.09
spectra-02839_PSM_35_FU9A3R1B6S	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate30/2005_030D9_GD9_01_15513.mzXML	2243	2863	4130	Depsichlorin_D	7	7.3e-13	1167.45	527.3	427.718	M+2H	2	N12C(C(=O)NC(C(=O)N(C(C(=O)N3C(C(=O)NC(C4(OC4)C)C(=O)OCC(C(=O)OC(C(C(=O)NC(C1=O)CC(CC)C)NC(=O)/C(=C\c1cc(c(c(c1)Cl)O)Cl)/OC)C)O)CCC3)C(C)C)O)CC(C)C)CC(C2C)OC(=O)C	28.08
spectra-08824_PSM_20_9ALTXJGTGJ	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Provo_PDA3_64C12_GC12_01_694.mzXML	2023	3146	1611	Microsclerodermin_C_N-De(aminocarbonyl)	6	7.3e-13	868.316	473.2	428.394	M+2H	2	CN1CC(=O)NC(Cc2c[nH]c3cc(ccc23)Cl)C(=O)NCC(=O)NCC(CC(=O)NC(C(C(CC=Cc2ccccc2)O)O)C(C(=O)NC2CC(=O)NC2(CC1=O)O)O)O	28.06
spectra-02547_PSM_15_DXL7TFCMAB	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate25/unknown_025E5_RE5_01_15006.mzXML	2779	3395	3906	Gassericin_B2	6	7.4e-13	1031.54	454.224	481.079	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)CSC)C(CC)C)CO)CCCCN)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N[C@@H](C(=O)N)[C@@H](O)C)CC(=O)N)CCCCN)CCC(=O)O)CCC1	28.05
spectra-02769_PSM_15_F81YJSJ0KM	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate21/A1853_021B7_RB7_01_14558.mzXML	1848	2342	2962	Antibiotic_CDA_4'.6-Deoxy,_4'.6-fluoro,_2.1,3.1-didehydro(Z-),_3.3-O-phosphate	8	7.5e-13	1576.48	719.274	353.836	M+2H	2	CCCC1C(C(=O)NC(CO)C(=O)NC2C(C)OC(=O)C(=Cc3c[nH]c4ccccc34)NC(=O)C(C(C)CC(=O)O)NC(=O)C(C(C(=N)O)OP(=O)(O)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(c3ccc(cc3)F)NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3c[nH]c4ccccc34)NC2=O)O1	28.03
spectra-09113_PSM_9_XGJD867AHN	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate25/1921_025H1_RH1_01_15044.mzXML	1340	1826	1747	Lissoclinamide_4_18α,19-Dihydro	6	7.5e-13	743.292	398.127	278.013	M+2H	2	CC(C)C1C2=NC(CS2)C(=O)NC(Cc2ccccc2)C2=NC(CS2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C2=NC(C(C)O2)C(=O)N1	28.01
spectra-01926_PSM_4_ZZ7LS5F8A7	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate1/1551_001B4_RB4_01_12523.mzXML	696	1042	1556	Micropeptin_SF909_Micropeptin_SF909	6	7.7e-13	909.448	405.228	172.631	M+2H	2	CCC(C)C1C(=O)OC(C)C(C(=O)NC(CCC(=N)O)C(=O)NC2CCC(N(C(CC(C)C)C(=O)N(C)C(Cc3ccc(cc3)O)C(=O)N1)C2=O)O)NC(=O)C(Cc1ccc(cc1)O)O	28.12
spectra-02052_PSM_6_1T0RWG5XFO	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_Cz6_GL1F12_GF12_01_924.mzXML	2211	2996	3220	Celebeside_B_Celebeside_B	6	7.7e-13	877.383	510.247	403.712	M+2H	2	CCC(C)C1C(C)C(CC=CC=CC(=O)NCC(C(=O)NC(C(C)OC(=N)O)C(=O)NC(C(C)C(=N)O)C(=O)NC(COP(=O)(O)O)C(=O)N(C)C(C(C)C)C(=O)O1)O)O	28.10
spectra-02687_PSM_18_O0J30XEGFW	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate11/1701_011F8_RF8_01_13568.mzXML	676	1021	4224	Pyoverdin_CFBP_2392	6	7.7e-13	1319.59	660.336	170.688	M+2H	2	[n+]12c3c(cc(c1NCC[C@H]2C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC1C(=O)N(O)CCC1)CO)CCC(=O)N)C(O)C)C(O)C)CCCN(C(=O)C)O)CCCCN)NC(=O)CCC(=O)O)cc(c(c3)O)O	28.09
spectra-05557_PSM_94_5HD7Y7DRXZ	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_BIA11_GL1E5_GE5_01_905.mzXML	1330	2313	4760	Zervamicin_IC;_Zervacin_IC	6	7.8e-13	1839.02	921.018	318.102	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)[C@@H](NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)C)C(CC)C)CCC(=O)O)(CC)C)C(CC)C)[C@H](O)C)(C)C)CC(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)N2C(C(=O)NC(C(=O)N3C(C(=O)NC(Cc4ccccc4)CO)CCC3)(C)C)CC(C2)O)(C)C)CCC(=O)N)CC(C1)O	28.11
spectra-01381_PSM_6_IXN1JERURO	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate28/1963_028B5_GB5_01_15289.mzXML	754	1186	270	Micropeptin_F_Micropeptin_F	6	8.1e-13	1021.54	504.263	191.077	M+2H	2	CCCCCCCC(=O)NC(CCC(=O)O)C(=O)NC1C(C)OC(=O)C(C(C)C)NC(=O)C(Cc2ccc(cc2)O)N(C)C(=O)C(CC(C)C)N2C(CCC(C2=O)NC(=O)C(Cc2ccc(cc2)O)NC1=O)O	28.22
spectra-02708_PSM_18_QYHYM7N0ON	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-08_F-6_P1-F-6_01_13518.mzXML	137	575	4595	Actinomycin_Y2	7	8.2e-13	1306.56	661.33	203.717	M+2H	2	N12[C@H](C(=O)N(CC(=O)N([C@H](C(=O)O[C@@H]([C@@H](C(=O)N[C@@H](C1=O)C(C)C)NC(=O)c1c3nc4c(c(c(=O)c(c4oc3c(cc1)C)C)N)C(=O)N[C@@H]1C(=O)N[C@@H](C(=O)N3[C@H](C(=O)N(CC(=O)N([C@H](C(=O)O[C@@H]1CCl)C)C)C)CC(C3)O)C(C)C)C)C(C)C)C)C)[C@H](C[C@@H]2C)O	28.28
spectra-02553_PSM_12_ET3TO5GXFZ	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate12/1709_012B8_GB8_01_13620.mzXML	960	1340	4911	Salivaricin_P;_DPC_6005b_(sequence_b)	7	8.3e-13	1902.99	998.017	213.701	M+2H	2	N1([C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C=O)C)C)C)C)Cc2ccccc2)CC(C)C)CC(C)C)Cc2ccccc2)CC(=O)N)C(C)C)CS)CC(=O)N)CCC1)C(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)CCCNC(=N)N	28.35
spectra-05875_PSM_10_0C7CPZPEL8	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/4_MEA1_GL1G12_GG12_01_937.mzXML	1783	2758	2675	Cyclotheonamide_A_Cyclotheonamide_A	6	8.3e-13	731.339	355.165	374.369	M+2H	2	c1ccc(cc1)CC1C(=O)NC(C=CC(=O)NCC(C(=O)N2CCCC2C(=O)NC(CCCNC(=N)N)C(=O)C(=O)N1)NC=O)Cc1ccc(cc1)O	28.33
spectra-02609_PSM_256_QGTOXZRCH9	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Provo_MEA1_64A1_GA1_01_658.mzXML	1550	2422	4039	phakellistatin_6	7	8.4e-13	850.474	955.544	336.021	M+H	1	c1ccc2c(c1)c(c[nH]2)C[C@H]1C(=O)N[C@H](C(=O)N2[C@H](C(=O)N[C@H](C(=O)N3[C@H](C(=O)N[C@H](C(=O)N4[C@H](C(=O)N1)CCC4)Cc1ccccc1)CCC3)[C@@H](C)CC)CCC2)CC(C)C	18.91
spectra-07534_PSM_17_RPLA7O95A3	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate17/A1823_017C9_RC9_01_14146.mzXML	1089	1490	484	Bouvardin_2-L-Leucine_analogue,_5'-deoxy,_6''-Me_ether	6	8.4e-13	812.411	377.252	237.749	M+2H	2	CC(C)CC1C(=O)N(C)C(Cc2ccc(cc2)OC)C(=O)NC(C)C(=O)N(C)C2Cc3ccc(cc3)Oc3cc(ccc3OC)CC(C(=O)NC(C)C(=O)N1)N(C)C2=O	28.32
spectra-08868_PSM_26_94FY8CQVXC	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate12/1712_012D7_GD7_01_13644.mzXML	1010	1399	1420	Yanucamide_B_Yanucamide_B	6	8.4e-13	611.357	377.22	223.073	M+2H	2	C#CCCCC1C(C)(C)C(=O)NC(C(C)CC)C(=O)OC(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)NCCC(=O)O1	28.30
spectra-02869_PSM_4_OE3YXNTQTR	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate24/1900_024G6_GG6_01_14929.mzXML	2624	3289	909	Mutanobactin_A_15-L-Isoleucine_analogue	6	8.7e-13	734.44	347.201	462.345	M+2H	2	CCCCCCCCCC(=O)C1C2CNC(=O)C(CS2)NC(=O)C(C(C)CC)NC(=O)C2CCCN2C(=O)C(C)NC(=O)C(CC(C)C)NC1=O	28.32
spectra-00309_PSM_18_6TAXGVG0M7	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Mangrove_Cz4_64F4_GF4_01_723.mzXML	932	1429	31	Microcystin_N7-De-Me,_2,4-di-Me_ester	6	8.8e-13	997.464	1046.46	206.618	M+H	1	CC(=CC(C)C(Cc1ccccc1)OC)C=CC1C(C)C(=O)NC(CCC(=O)NC(=C)C(=O)NC(C)C(=O)NC(CCC(=O)OC)C(=O)NC(C(C)C(=O)NC(CCC(=O)OC)C(=O)N1)C(=O)O)C(=O)O	18.98
spectra-05619_PSM_35_SUD841BYIZ	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate5/1606_005G1_RG1_01_12975.mzXML	1018	1413	3885	Colicin_E1	6	8.8e-13	1067.61	517.275	220.627	M+2H	2	C(=O)(NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C=O)Cc1ccc(cc1)O)Cc1ccc(cc1)O)CC(C)C)C)C(C)C)C(NC(=O)C(NC(=O)C(NC(=O)C(N)CCSC)C(C)C)CC(C)C)C(CC)C	28.31
spectra-12402_PSM_985_GKCXV8BP36	MSV000079098/clustered/MSV000079098_specs_ms.mgf	21919	176751	4359	Actinomycin_Pip_1a	6	8.8e-13	1296.64	612.238	-1	M+2H	2	c1(c2c(c(c(=O)c1N)C)oc1c(n2)c(C(=O)NC2C(=O)NC(C(=O)N3[C@H](C(=O)N(CC(=O)N(C(C(=O)OC2C)C(C)C)C)C)CC(=O)CC3)C(C)C)ccc1C)C(=O)NC1C(=O)NC(C(=O)N2[C@H](C(=O)N(CC(=O)N(C(C(=O)OC1C)C(C)C)C)C)CCCC2)C(C)C	28.29
spectra-05442_PSM_26_O9J015D6X8	MSV000079050/ccms_peak/Cyanobacteria/EHu-7E_GA3_01_23225.mzXML	2935	4337	4316	Bacitracin_H3	6	8.9e-13	1404.69	756.554	604.039	M+2H	2	c1(nc(sc1)C(=O)[C@H](CC)C)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCCC1)CC(=O)N)CC(=O)O)Cc1nc[nH]c1)Cc1ccccc1)C(CC)C)CCCN)C(C)C)CCC(=O)O)CC(C)C	28.28
spectra-05475_PSM_2_7MQE2XLQL7	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate11/A1695_011A8_RA8_01_13522.mzXML	2614	3199	4916	Enduracidin-SB;_Dechloroenduracidin-B	10	8.9e-13	2332.99	1230.04	452.628	M+2H	2	N1C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)OC(C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C1=O)c1ccc(cc1)O)c1ccc(cc1)O)C(O)C)CCCN)c1ccc(cc1)O)NC(=O)C(CC(=O)O)NC(=O)/C=C/C=C/CCCCC(CC)C)C)c1ccc(cc1)O)C)CC1NC(=N)NC1)c1cc(c(cc1)O)Cl)CO)c1ccc(cc1)O)CC1NC(=N)NC1)CCCNC(=O)N)C(O)C	28.26
spectra-02777_PSM_3_TP97GIYV89	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate8/1649_008G10_GG10_01_13291.mzXML	1436	1948	4120	Depsichlorin_B;_1661-5	7	9.0e-13	1153.44	525.289	299.921	M+2H	2	N1(C(C(=O)N2C(C(=O)NC(C3(OC3)C)C(=O)OCC(C(=O)OC(C(C(=O)NC(C(=O)N3C(C(=O)NC(C1=O)CC(C)C)CC(C3)OC(=O)C)CC(CC)C)NC(=O)/C(=C\c1cc(c(c(c1)Cl)O)Cl)/OC)C)O)CCC2)C(C)C)O	28.25
spectra-08184_PSM_11_ZXKRV0CK72	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate57/CoronaLemonFungus_M_57G12_RG12_01_648.mzXML	834	1423	2225	RA-VIII_RA-VIII	6	9.4e-13	800.374	437.219	204.582	M+2H	2	CC1C(Cc2ccc(cc2)OC)N(C)C(=O)C(C(C)O)NC(=O)C(C)NC(=O)C2Cc3ccc(c(c3)Oc3ccc(cc3)CC(C(=O)N2C)N(C)C(=O)C(=O)N1)OC	28.47
spectra-02010_PSM_6_71NAITF7AO	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate29/1902_029A4_RA4_01_15392.mzXML	982	1453	1772	Cycloaspeptide_A_NPhe-De-Me	6	9.6e-13	627.306	315.191	229.421	M+2H	2	CC(C)CC1C(=O)N(C)C(Cc2ccc(cc2)O)C(=O)Nc2ccccc2C(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)N1	28.49
spectra-01989_PSM_261_5YAJDS3NL5	MSV000079050/raw/Cyanobacteria/PAC001_RD2_01_23152.mzXML	1770	2888	3855	SA-FF22;_Streptococcin-A-FF22;_Streptoci	6	9.7e-13	1012.58	547.826	410.043	M+2H	2	C(=O)(NC(=C)C(=O)N)C(NC(=O)/C(=C\C)/NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)CN)CCCCN)CC(=O)N)C(C)C)Cc1ccccc1)CCCCN)C(CC)C	28.52
spectra-04221_PSM_93_DHSE6YBE09	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate6/1610_006A9_GA9_01_13009.mzXML	867	1243	4028	Enterocin_CRL-35	6	9.7e-13	1126.58	500.264	199.05	M+2H	2	C(C(=O)NC(C(=O)NC(CC(=O)N)C(=O)N)CC(C)C)(NC(=O)C(NC(=O)CNC(=O)C(CC(=O)N)NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(N)CCCCN)Cc1ccc(cc1)O)Cc1ccc(cc1)O)C(C)C)[C@H](O)C	28.50
